step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type
0,2026-07-17 00:12:10,1,3,57,33,292,165.0,1.0,1,1,gpt-oss-120b,cot,755,14243.0,CPU-intensive
1,2026-07-17 00:13:25,14,1,309,11,259,3396.1,1.0,14,1,gpt-oss-120b,cot,630,442.2,CPU-intensive
2,2026-07-17 00:15:37,1,14,235,156,200,37.1,1.0,1,1,gpt-oss-120b,cot,711,588.5,CPU-intensive
3,2026-07-17 00:16:39,10,1,246,13,205,1961.4,1.0,10,1,gpt-oss-120b,cot,614,403.6,CPU-intensive
4,2026-07-17 00:17:45,2,10,337,112,222,38.1,1.0,2,1,gpt-oss-120b,cot,748,470.4,CPU-intensive
5,2026-07-17 00:18:46,4,2,533,25,286,394.4,1.0,4,1,gpt-oss-120b,cot,785,551.6,CPU-intensive
6,2026-07-17 00:19:49,1,4,583,47,575,141.3,1.0,1,1,gpt-oss-120b,cot,790,490.2,CPU-intensive
7,2026-07-17 00:20:50,1,0,499,14,776,4.4,0.0,1,0,gpt-oss-120b,cot,790,1210.3,CPU-intensive
8,2026-07-17 00:21:52,1,0,500,14,746,4.5,0.0,1,0,gpt-oss-120b,cot,790,559.4,CPU-intensive
9,2026-07-17 00:22:53,14,0,501,16,639,5021.2,0.2,14,1,gpt-oss-120b,cot,662,1106.8,CPU-intensive
10,2026-07-17 00:24:17,14,14,566,157,727,267.9,1.0,14,0,gpt-oss-120b,cot,528,361.1,CPU-intensive
11,2026-07-17 00:25:19,1,14,505,157,686,57.5,1.0,1,1,gpt-oss-120b,cot,790,546.2,CPU-intensive
12,2026-07-17 00:26:20,7,0,500,15,561,1245.6,0.1,7,1,gpt-oss-120b,cot,709,450.1,CPU-intensive
13,2026-07-17 00:27:22,1,7,495,80,577,59.4,1.0,1,1,gpt-oss-120b,cot,491,328.0,CPU-intensive
14,2026-07-17 00:28:23,14,1,456,17,575,3405.6,0.2,14,1,gpt-oss-120b,cot,770,1395.5,CPU-intensive
15,2026-07-17 00:29:29,1,14,477,157,590,38.8,1.0,1,1,gpt-oss-120b,cot,790,1301.9,CPU-intensive
16,2026-07-17 00:30:31,1,0,500,15,604,4.6,0.0,1,0,gpt-oss-120b,cot,790,1216.2,CPU-intensive
17,2026-07-17 00:31:32,14,1,500,15,729,5008.4,0.0,14,1,gpt-oss-120b,cot,691,1121.9,CPU-intensive
18,2026-07-17 00:32:39,2,14,578,157,760,39.0,1.0,2,1,gpt-oss-120b,cot,702,959.6,CPU-intensive
19,2026-07-17 00:33:40,14,2,572,23,763,1411.0,1.0,14,1,gpt-oss-120b,cot,654,959.4,CPU-intensive
20,2026-07-17 00:34:46,1,14,564,155,735,48.3,1.0,1,1,gpt-oss-120b,cot,790,1215.9,CPU-intensive
21,2026-07-17 00:35:47,14,1,500,15,718,5021.6,0.0,14,1,gpt-oss-120b,cot,708,967.0,CPU-intensive
22,2026-07-17 00:37:04,1,14,506,157,623,37.0,1.0,1,1,gpt-oss-120b,cot,790,1314.5,CPU-intensive
23,2026-07-17 00:38:06,1,0,444,14,559,4.4,0.0,1,0,gpt-oss-120b,cot,790,1372.4,CPU-intensive
24,2026-07-17 00:39:08,1,1,501,15,569,5007.2,0.0,1,0,gpt-oss-120b,cot,791,1316.5,CPU-intensive
25,2026-07-17 00:40:14,2,1,477,15,640,5007.7,0.0,2,1,gpt-oss-120b,cot,703,1205.1,CPU-intensive
26,2026-07-17 00:41:21,3,2,532,26,640,278.2,1.0,3,1,gpt-oss-120b,cot,650,920.1,CPU-intensive
27,2026-07-17 00:42:24,5,3,446,36,688,298.4,1.0,5,1,gpt-oss-120b,cot,667,1043.3,CPU-intensive
28,2026-07-17 00:43:26,5,5,556,59,545,164.4,1.0,5,0,gpt-oss-120b,cot,754,1230.5,CPU-intensive
29,2026-07-17 00:44:28,1,5,517,59,550,110.0,1.0,1,1,gpt-oss-120b,cot,790,1338.7,CPU-intensive
30,2026-07-17 00:45:30,1,0,500,15,643,4.3,0.0,1,0,gpt-oss-120b,cot,790,1310.8,CPU-intensive
31,2026-07-17 00:46:32,14,1,500,15,592,5020.8,0.0,14,1,gpt-oss-120b,cot,773,1293.2,CPU-intensive
32,2026-07-17 00:47:44,14,14,443,157,443,47.0,1.0,14,0,gpt-oss-120b,cot,772,1100.4,CPU-intensive
33,2026-07-17 00:48:45,1,14,436,157,442,42.7,1.0,1,1,gpt-oss-120b,cot,790,1149.3,CPU-intensive
34,2026-07-17 00:49:47,1,1,310,11,401,5020.5,0.7,1,0,gpt-oss-120b,cot,791,1296.0,CPU-intensive
35,2026-07-17 00:51:07,14,1,471,14,378,5008.2,0.2,14,1,gpt-oss-120b,cot,632,1076.4,CPU-intensive
36,2026-07-17 00:52:21,1,14,421,157,296,37.0,1.0,1,1,gpt-oss-120b,cot,790,1282.6,CPU-intensive
37,2026-07-17 00:53:23,14,1,409,14,381,5020.2,0.0,14,1,gpt-oss-120b,cot,726,1172.8,CPU-intensive
38,2026-07-17 00:54:35,1,14,494,157,340,112.6,1.0,1,1,gpt-oss-120b,cot,790,1341.0,CPU-intensive
39,2026-07-17 00:55:37,12,0,500,14,358,5.0,0.0,12,1,gpt-oss-120b,cot,763,1260.1,CPU-intensive
40,2026-07-17 00:56:39,1,12,445,135,451,103.6,1.0,1,1,gpt-oss-120b,cot,790,1169.5,CPU-intensive
41,2026-07-17 00:57:41,14,1,407,14,623,3443.6,0.1,14,1,gpt-oss-120b,cot,782,1303.1,CPU-intensive
42,2026-07-17 00:58:46,1,14,514,157,518,77.3,1.0,1,1,gpt-oss-120b,cot,790,1138.4,CPU-intensive
43,2026-07-17 00:59:48,14,1,502,14,548,5017.9,0.0,14,1,gpt-oss-120b,cot,754,1144.7,CPU-intensive
44,2026-07-17 01:00:59,1,14,523,157,499,37.5,1.0,1,1,gpt-oss-120b,cot,790,1214.5,CPU-intensive
45,2026-07-17 01:02:01,14,1,501,15,517,5021.0,0.0,14,1,gpt-oss-120b,cot,575,821.7,CPU-intensive
46,2026-07-17 01:03:13,1,14,468,157,471,77.7,1.0,1,1,gpt-oss-120b,cot,790,1264.7,CPU-intensive
47,2026-07-17 01:04:15,2,0,501,15,503,4.6,0.0,2,1,gpt-oss-120b,cot,724,1184.0,CPU-intensive
48,2026-07-17 01:05:16,14,2,859,27,605,5018.0,0.8,14,1,gpt-oss-120b,cot,606,927.8,CPU-intensive
49,2026-07-17 01:06:43,1,14,482,159,621,60.1,1.0,1,1,gpt-oss-120b,cot,790,1209.2,CPU-intensive
50,2026-07-17 01:07:45,1,1,443,14,646,5018.6,0.5,1,0,gpt-oss-120b,cot,791,1450.3,CPU-intensive
51,2026-07-17 01:09:07,1,0,500,15,639,4.5,0.0,1,0,gpt-oss-120b,cot,790,1312.0,CPU-intensive
52,2026-07-17 01:10:08,12,1,500,14,493,5016.0,0.7,12,1,gpt-oss-120b,cot,748,1247.7,CPU-intensive
53,2026-07-17 01:11:30,1,12,426,135,446,41.2,1.0,1,1,gpt-oss-120b,cot,790,1300.3,CPU-intensive
54,2026-07-17 01:12:32,1,1,362,15,435,5018.0,0.7,1,0,gpt-oss-120b,cot,791,1369.1,CPU-intensive
55,2026-07-17 01:13:51,3,0,456,14,425,4.6,0.0,3,1,gpt-oss-120b,cot,772,1183.6,CPU-intensive
56,2026-07-17 01:14:53,3,3,478,36,401,169.4,1.0,3,0,gpt-oss-120b,cot,578,864.5,CPU-intensive
57,2026-07-17 01:15:55,3,3,534,36,491,70.7,1.0,3,0,gpt-oss-120b,cot,776,1238.4,CPU-intensive
58,2026-07-17 01:16:57,2,3,523,36,382,114.0,1.0,2,1,gpt-oss-120b,cot,764,1265.4,CPU-intensive
59,2026-07-17 01:17:59,10,2,527,25,414,984.5,1.0,10,1,gpt-oss-120b,cot,679,1143.3,CPU-intensive
60,2026-07-17 01:19:04,10,10,551,113,515,36.9,1.0,10,0,gpt-oss-120b,cot,667,16598.6,CPU-intensive
61,2026-07-17 01:20:21,1,10,547,113,575,36.5,1.0,1,1,gpt-oss-120b,cot,788,4327.7,CPU-intensive
62,2026-07-17 01:21:56,14,1,501,15,603,5016.2,0.7,14,1,gpt-oss-120b,cot,684,520.8,CPU-intensive
63,2026-07-17 01:23:53,1,14,509,157,720,38.5,1.0,1,1,gpt-oss-120b,cot,790,512.8,CPU-intensive
64,2026-07-17 01:24:54,1,0,500,15,702,4.3,0.0,1,0,gpt-oss-120b,cot,790,692.2,CPU-intensive
65,2026-07-17 01:25:55,4,1,478,15,689,5013.2,0.0,4,1,gpt-oss-120b,cot,701,454.0,CPU-intensive
66,2026-07-17 01:27:06,1,4,508,47,641,172.3,1.0,1,1,gpt-oss-120b,cot,790,957.5,CPU-intensive
67,2026-07-17 01:28:08,2,0,493,15,618,4.5,0.0,2,1,gpt-oss-120b,cot,725,501.8,CPU-intensive
68,2026-07-17 01:29:09,6,2,612,25,701,576.6,1.0,6,1,gpt-oss-120b,cot,751,672.7,CPU-intensive
69,2026-07-17 01:30:12,6,6,529,69,625,126.9,1.0,6,0,gpt-oss-120b,cot,638,426.0,CPU-intensive
70,2026-07-17 01:31:13,1,6,610,69,692,40.8,1.0,1,1,gpt-oss-120b,cot,790,522.0,CPU-intensive
71,2026-07-17 01:32:15,14,1,501,15,612,5005.8,0.0,14,1,gpt-oss-120b,cot,713,517.8,CPU-intensive
72,2026-07-17 01:33:21,4,14,762,157,579,40.9,1.0,4,1,gpt-oss-120b,cot,639,418.4,CPU-intensive
73,2026-07-17 01:34:22,1,4,1023,49,635,112.0,1.0,1,1,gpt-oss-120b,cot,790,510.9,CPU-intensive
74,2026-07-17 01:35:23,14,1,499,15,614,5006.2,0.2,14,1,gpt-oss-120b,cot,627,590.2,CPU-intensive
75,2026-07-17 01:36:36,1,14,825,157,723,64.9,1.0,1,1,gpt-oss-120b,cot,790,525.7,CPU-intensive
76,2026-07-17 01:37:37,14,1,501,15,1000,5018.7,0.1,14,1,gpt-oss-120b,cot,607,513.9,CPU-intensive
77,2026-07-17 01:38:54,1,14,825,157,1169,107.4,1.0,1,1,gpt-oss-120b,cot,791,518.1,CPU-intensive
78,2026-07-17 01:39:56,1,0,501,15,1379,201.6,1.0,1,0,gpt-oss-120b,cot,791,613.5,CPU-intensive
79,2026-07-17 01:40:58,14,1,500,15,1764,5022.1,0.0,14,1,gpt-oss-120b,cot,738,520.0,CPU-intensive
80,2026-07-17 01:42:19,1,14,819,157,1578,187.5,1.0,1,1,gpt-oss-120b,cot,791,601.3,CPU-intensive
81,2026-07-17 01:43:20,1,0,500,15,1426,4.4,0.0,1,0,gpt-oss-120b,cot,791,496.4,CPU-intensive
82,2026-07-17 01:44:21,1,0,501,16,1247,5011.0,0.5,1,0,gpt-oss-120b,cot,792,643.8,CPU-intensive
83,2026-07-17 01:45:46,14,1,502,16,1240,5006.3,0.0,14,1,gpt-oss-120b,cot,732,509.4,CPU-intensive
84,2026-07-17 01:46:52,1,14,754,157,1292,65.0,1.0,1,1,gpt-oss-120b,cot,752,505.1,CPU-intensive
85,2026-07-17 01:47:53,14,1,500,15,1546,5013.8,0.0,14,1,gpt-oss-120b,cot,529,371.1,CPU-intensive
