step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type
0,2026-07-17 04:27:28,6,3,155,157,960,211.1,1.0,6,1,llama-70b,domain,284,6793.9,CPU-intensive
1,2026-07-17 04:28:36,6,6,620,70,1022,191.4,1.0,6,0,llama-70b,domain,285,25397.9,CPU-intensive
2,2026-07-17 04:31:13,3,6,697,70,1122,135.3,1.0,3,1,llama-70b,domain,285,16628.1,CPU-intensive
3,2026-07-17 04:33:00,3,3,545,38,1096,80.0,1.0,3,0,llama-70b,domain,285,11390.4,CPU-intensive
4,2026-07-17 04:34:12,3,3,495,37,905,57.7,1.0,3,0,llama-70b,domain,284,5356.3,CPU-intensive
5,2026-07-17 04:36:48,3,3,412,38,703,90.4,1.0,3,0,llama-70b,domain,284,15639.2,CPU-intensive
6,2026-07-17 04:39:15,3,3,512,36,572,113.5,1.0,3,0,llama-70b,domain,284,11047.4,CPU-intensive
7,2026-07-17 04:40:27,6,3,600,38,486,205.2,1.0,6,1,llama-70b,domain,284,8798.5,CPU-intensive
8,2026-07-17 04:41:37,3,6,706,70,458,59.5,1.0,3,1,llama-70b,domain,284,6275.7,CPU-intensive
9,2026-07-17 04:44:42,6,3,951,38,488,216.0,1.0,6,1,llama-70b,domain,284,1743.9,CPU-intensive
10,2026-07-17 04:45:45,3,6,807,72,515,99.5,1.0,3,1,llama-70b,domain,284,8265.5,CPU-intensive
11,2026-07-17 04:46:54,6,3,982,38,592,540.5,1.0,6,1,llama-70b,domain,284,7181.9,CPU-intensive
12,2026-07-17 04:48:04,3,6,779,74,786,99.9,1.0,3,1,llama-70b,domain,284,1136.8,CPU-intensive
13,2026-07-17 04:49:06,6,3,944,39,1041,295.4,1.0,6,1,llama-70b,domain,285,2924.2,CPU-intensive
14,2026-07-17 04:50:10,3,6,757,72,1258,100.8,1.0,3,1,llama-70b,domain,285,3707.7,CPU-intensive
15,2026-07-17 04:51:15,3,3,571,39,1359,185.8,1.0,3,0,llama-70b,domain,285,8177.1,CPU-intensive
16,2026-07-17 04:52:24,6,3,619,39,1406,613.3,1.0,6,1,llama-70b,domain,285,10597.3,CPU-intensive
17,2026-07-17 04:54:07,6,6,707,72,1405,179.0,1.0,6,0,llama-70b,domain,285,9307.3,CPU-intensive
18,2026-07-17 04:55:17,3,6,680,74,1396,88.5,1.0,3,1,llama-70b,domain,285,5807.5,CPU-intensive
19,2026-07-17 04:56:23,3,3,659,39,1411,93.2,1.0,3,0,llama-70b,domain,285,11425.4,CPU-intensive
20,2026-07-17 04:57:35,3,3,627,40,1437,76.8,1.0,3,0,llama-70b,domain,285,6050.9,CPU-intensive
21,2026-07-17 04:58:42,3,3,540,39,1392,179.6,1.0,3,0,llama-70b,domain,285,6991.2,CPU-intensive
22,2026-07-17 04:59:50,3,3,479,39,1242,81.4,1.0,3,0,llama-70b,domain,285,25378.6,CPU-intensive
23,2026-07-17 05:02:26,6,3,512,40,1054,202.9,1.0,6,1,llama-70b,domain,285,11092.6,CPU-intensive
24,2026-07-17 05:04:09,6,6,544,72,968,37.3,1.0,6,0,llama-70b,domain,284,18730.5,CPU-intensive
25,2026-07-17 05:05:28,6,6,660,73,1008,79.9,1.0,6,0,llama-70b,domain,285,28987.3,CPU-intensive
26,2026-07-17 05:07:28,3,6,820,73,1107,110.8,1.0,3,1,llama-70b,domain,285,10700.4,CPU-intensive
27,2026-07-17 05:08:39,6,3,1140,40,1108,111.3,1.0,6,1,llama-70b,domain,285,10647.0,CPU-intensive
28,2026-07-17 05:09:51,6,6,902,73,998,90.5,1.0,6,0,llama-70b,domain,284,17478.1,CPU-intensive
29,2026-07-17 05:11:09,3,6,885,72,817,97.3,1.0,3,1,llama-70b,domain,284,18964.5,CPU-intensive
30,2026-07-17 05:12:29,6,3,1098,39,655,500.4,1.0,6,1,llama-70b,domain,284,26366.2,CPU-intensive
31,2026-07-17 05:14:42,6,6,725,72,560,66.6,1.0,6,0,llama-70b,domain,284,8604.6,CPU-intensive
32,2026-07-17 05:15:51,3,6,747,72,517,66.8,1.0,3,1,llama-70b,domain,284,7637.3,CPU-intensive
33,2026-07-17 05:17:00,6,3,815,40,533,225.0,1.0,6,1,llama-70b,domain,284,11565.9,CPU-intensive
34,2026-07-17 05:18:43,3,6,825,72,548,57.5,1.0,3,1,llama-70b,domain,284,4597.1,CPU-intensive
35,2026-07-17 05:19:48,3,3,753,40,596,125.6,1.0,3,0,llama-70b,domain,284,4820.6,CPU-intensive
