step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type
0,2026-07-16 23:50:43,1,3,23,33,292,5.5,1.0,1,1,gpt-oss-120b,history_5,419,307.4,CPU-intensive
1,2026-07-16 23:52:14,1,1,5,11,259,5.2,1.0,1,0,gpt-oss-120b,history_5,480,321.6,CPU-intensive
2,2026-07-16 23:53:14,1,1,5,11,200,5.3,1.0,1,0,gpt-oss-120b,history_5,488,301.5,CPU-intensive
3,2026-07-16 23:54:15,1,1,5,11,205,5.2,1.0,1,0,gpt-oss-120b,history_5,511,312.6,CPU-intensive
4,2026-07-16 23:55:16,1,1,5,11,222,5.6,1.0,1,0,gpt-oss-120b,history_5,517,287.0,CPU-intensive
5,2026-07-16 23:56:16,1,1,6,11,286,5.3,1.0,1,0,gpt-oss-120b,history_5,536,266.4,CPU-intensive
6,2026-07-16 23:57:17,3,1,12,11,575,5.3,1.0,3,1,gpt-oss-120b,history_5,521,336.1,CPU-intensive
7,2026-07-16 23:58:17,2,3,20,33,776,5.3,1.0,2,1,gpt-oss-120b,history_5,821,468.4,CPU-intensive
8,2026-07-16 23:59:18,1,2,16,22,746,5.3,1.0,1,1,gpt-oss-120b,history_5,805,417.3,CPU-intensive
9,2026-07-17 00:00:19,2,1,14,11,639,5.4,1.0,2,1,gpt-oss-120b,history_5,764,484.2,CPU-intensive
10,2026-07-17 00:01:20,1,2,17,22,727,5.3,1.0,1,1,gpt-oss-120b,history_5,657,360.8,CPU-intensive
11,2026-07-17 00:02:21,1,1,17,11,686,5.3,1.0,1,0,gpt-oss-120b,history_5,553,690.0,CPU-intensive
12,2026-07-17 00:03:22,1,1,14,11,561,5.4,1.0,1,0,gpt-oss-120b,history_5,628,357.6,CPU-intensive
13,2026-07-17 00:04:22,1,1,15,11,577,5.3,1.0,1,0,gpt-oss-120b,history_5,527,239.5,CPU-intensive
14,2026-07-17 00:05:23,1,1,15,12,575,5.3,1.0,1,0,gpt-oss-120b,history_5,525,314.9,CPU-intensive
15,2026-07-17 00:06:23,1,1,17,11,590,5.2,1.0,1,0,gpt-oss-120b,history_5,536,279.6,CPU-intensive
16,2026-07-17 00:07:24,1,1,35,11,604,5.2,1.0,1,0,gpt-oss-120b,history_5,509,291.1,CPU-intensive
17,2026-07-17 00:08:24,2,1,40,11,729,5.7,1.0,2,1,gpt-oss-120b,history_5,562,348.1,CPU-intensive
18,2026-07-17 00:09:25,3,2,46,23,760,5.7,1.0,3,1,gpt-oss-120b,history_5,746,483.0,CPU-intensive
19,2026-07-17 00:10:26,2,3,47,33,763,6.0,1.0,2,1,gpt-oss-120b,history_5,890,832.4,CPU-intensive
20,2026-07-17 00:11:27,2,2,44,22,735,6.4,1.0,2,0,gpt-oss-120b,history_5,664,350.8,CPU-intensive
21,2026-07-17 00:12:28,1,2,28,22,718,5.4,1.0,1,1,gpt-oss-120b,history_5,681,528.9,CPU-intensive
