step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type
0,2026-07-15 12:16:26,3,3,3,33,292,7.7,1.0,3,0,llama-70b,cot,684,9470.7,CPU-intensive
1,2026-07-15 12:17:36,3,3,10,33,259,5.9,1.0,3,0,llama-70b,cot,684,2382.8,CPU-intensive
2,2026-07-15 12:18:39,3,3,7,33,200,6.8,1.0,3,0,llama-70b,cot,672,2538.0,CPU-intensive
3,2026-07-15 12:19:42,14,3,7,33,205,7.2,1.0,14,1,llama-70b,cot,753,6628.4,CPU-intensive
4,2026-07-15 12:20:49,7,7,10,77,222,9.6,1.0,7,1,llama-70b,cot,704,2609.7,CPU-intensive
5,2026-07-15 12:21:52,7,7,14,77,286,6.2,1.0,7,0,llama-70b,cot,744,2896.1,CPU-intensive
6,2026-07-15 12:22:55,14,7,19,77,575,5.9,1.0,14,1,llama-70b,cot,753,2967.2,CPU-intensive
7,2026-07-15 12:23:58,14,7,25,77,776,5.8,1.0,14,0,llama-70b,cot,753,3036.9,CPU-intensive
8,2026-07-15 12:25:01,14,7,25,77,746,6.1,1.0,14,0,llama-70b,cot,753,2868.3,CPU-intensive
9,2026-07-15 12:26:05,7,7,23,77,639,6.0,1.0,7,1,llama-70b,cot,753,2726.7,CPU-intensive
10,2026-07-15 12:27:08,7,7,26,77,727,5.8,1.0,7,0,llama-70b,cot,733,2768.4,CPU-intensive
11,2026-07-15 12:28:11,7,7,25,77,686,6.0,1.0,7,0,llama-70b,cot,738,2690.5,CPU-intensive
12,2026-07-15 12:29:14,1,7,19,77,561,6.0,1.0,1,1,llama-70b,cot,753,3158.0,CPU-intensive
13,2026-07-15 12:30:17,1,1,16,11,577,5.8,1.0,1,0,llama-70b,cot,594,2148.9,CPU-intensive
14,2026-07-15 12:31:20,1,1,16,11,575,6.0,1.0,1,0,llama-70b,cot,686,2394.1,CPU-intensive
15,2026-07-15 12:32:22,1,1,17,11,590,5.9,1.0,1,0,llama-70b,cot,677,2597.4,CPU-intensive
16,2026-07-15 12:33:25,1,1,17,11,604,5.9,1.0,1,0,llama-70b,cot,622,2155.3,CPU-intensive
17,2026-07-15 12:34:28,1,1,24,11,729,6.3,1.0,1,0,llama-70b,cot,716,2845.7,CPU-intensive
18,2026-07-15 12:35:31,1,1,23,11,760,6.1,1.0,1,0,llama-70b,cot,626,11494.5,CPU-intensive
19,2026-07-15 14:37:50,3,3,71,33,763,5.4,1.0,3,0,llama-70b,cot,545,34748.3,CPU-intensive
20,2026-07-15 14:39:25,1,3,8,33,735,5.5,1.0,1,1,llama-70b,cot,655,27102.6,CPU-intensive
21,2026-07-15 14:40:52,1,1,5,11,718,5.2,1.0,1,0,llama-70b,cot,616,42813.8,CPU-intensive
22,2026-07-15 14:42:35,1,1,6,11,623,5.3,1.0,1,0,llama-70b,cot,694,53213.5,CPU-intensive
23,2026-07-15 14:44:29,1,1,13,11,559,5.4,1.0,1,0,llama-70b,cot,669,25569.2,CPU-intensive
24,2026-07-15 14:45:55,1,1,19,11,569,5.8,1.0,1,0,llama-70b,cot,712,86094.0,CPU-intensive
25,2026-07-15 14:48:21,1,1,21,11,640,5.4,1.0,1,0,llama-70b,cot,585,26617.9,CPU-intensive
26,2026-07-15 14:49:48,1,1,21,11,640,5.4,1.0,1,0,llama-70b,cot,604,20355.0,CPU-intensive
27,2026-07-15 14:51:08,1,1,19,11,688,6.3,1.0,1,0,llama-70b,cot,651,13360.6,CPU-intensive
28,2026-07-15 14:52:22,1,1,20,11,545,5.6,1.0,1,0,llama-70b,cot,612,12116.4,CPU-intensive
29,2026-07-15 14:53:34,1,1,20,11,550,5.4,1.0,1,0,llama-70b,cot,749,86869.8,CPU-intensive
30,2026-07-15 14:56:02,1,1,17,11,643,5.3,1.0,1,0,llama-70b,cot,593,43551.4,CPU-intensive
31,2026-07-15 14:57:45,1,1,19,11,592,5.4,1.0,1,0,llama-70b,cot,707,49651.1,CPU-intensive
32,2026-07-15 14:59:35,1,1,19,11,443,5.4,1.0,1,0,llama-70b,cot,601,15700.6,CPU-intensive
33,2026-07-15 15:00:51,1,1,17,11,442,5.3,1.0,1,0,llama-70b,cot,647,40406.1,CPU-intensive
34,2026-07-15 15:02:32,1,1,14,11,401,5.4,1.0,1,0,llama-70b,cot,609,68422.2,CPU-intensive
35,2026-07-15 15:04:41,1,1,15,11,378,5.3,1.0,1,0,llama-70b,cot,554,328013.1,CPU-intensive
36,2026-07-15 15:11:09,1,1,12,11,296,5.3,1.0,1,0,llama-70b,cot,641,38874.5,CPU-intensive
37,2026-07-15 15:12:48,1,1,11,11,381,5.8,1.0,1,0,llama-70b,cot,594,17520.9,CPU-intensive
38,2026-07-15 15:14:06,1,1,10,11,340,5.3,1.0,1,0,llama-70b,cot,593,106546.9,CPU-intensive
39,2026-07-15 15:16:53,1,1,8,11,358,5.2,1.0,1,0,llama-70b,cot,753,70035.5,CPU-intensive
40,2026-07-15 15:19:03,1,1,11,11,451,6.1,1.0,1,0,llama-70b,cot,603,46913.5,CPU-intensive
41,2026-07-15 15:20:50,1,1,12,11,623,5.3,1.0,1,0,llama-70b,cot,594,66094.6,CPU-intensive
42,2026-07-15 15:22:57,1,1,11,11,518,5.2,1.0,1,0,llama-70b,cot,601,26618.8,CPU-intensive
43,2026-07-15 15:24:23,1,1,10,11,548,5.4,1.0,1,0,llama-70b,cot,618,30567.6,CPU-intensive
44,2026-07-15 15:25:54,1,1,12,11,499,5.3,1.0,1,0,llama-70b,cot,615,17570.7,CPU-intensive
45,2026-07-15 15:27:12,1,1,14,11,517,6.2,1.0,1,0,llama-70b,cot,646,17308.9,CPU-intensive
46,2026-07-15 15:28:30,1,1,15,11,471,5.4,1.0,1,0,llama-70b,cot,590,23302.5,CPU-intensive
47,2026-07-15 15:29:53,1,1,14,11,503,5.3,1.0,1,0,llama-70b,cot,732,23820.0,CPU-intensive
48,2026-07-15 15:31:17,1,1,8,11,605,5.4,1.0,1,0,llama-70b,cot,739,19892.9,CPU-intensive
49,2026-07-15 15:32:38,1,1,8,11,621,5.4,1.0,1,0,llama-70b,cot,682,38152.9,CPU-intensive
50,2026-07-15 15:34:16,1,1,6,11,646,5.4,1.0,1,0,llama-70b,cot,635,50140.2,CPU-intensive
51,2026-07-15 15:36:06,1,1,9,11,639,6.6,1.0,1,0,llama-70b,cot,618,128966.8,CPU-intensive
52,2026-07-15 15:39:16,1,1,10,11,493,5.3,1.0,1,0,llama-70b,cot,655,65935.6,CPU-intensive
53,2026-07-15 15:41:22,1,1,12,11,446,5.3,1.0,1,0,llama-70b,cot,687,70058.2,CPU-intensive
54,2026-07-15 15:43:32,1,1,12,11,435,5.4,1.0,1,0,llama-70b,cot,600,75823.7,CPU-intensive
55,2026-07-15 15:45:48,1,1,10,11,425,5.3,1.0,1,0,llama-70b,cot,649,28429.8,CPU-intensive
56,2026-07-15 15:47:17,1,1,10,11,401,5.4,1.0,1,0,llama-70b,cot,576,21520.2,CPU-intensive
57,2026-07-15 15:48:39,1,1,11,11,491,6.9,1.0,1,0,llama-70b,cot,691,199555.8,CPU-intensive
58,2026-07-15 15:52:59,1,1,12,11,382,5.4,1.0,1,0,llama-70b,cot,692,27375.2,CPU-intensive
59,2026-07-15 15:54:26,1,1,19,11,414,5.4,1.0,1,0,llama-70b,cot,691,37726.5,CPU-intensive
60,2026-07-15 15:56:04,1,1,24,11,515,5.3,1.0,1,0,llama-70b,cot,621,46095.2,CPU-intensive
61,2026-07-15 15:57:51,1,1,33,11,575,5.5,1.0,1,0,llama-70b,cot,595,15169.6,CPU-intensive
62,2026-07-15 15:59:06,1,1,28,11,603,5.4,1.0,1,0,llama-70b,cot,659,41777.5,CPU-intensive
63,2026-07-15 16:00:48,1,1,24,11,720,5.4,1.0,1,0,llama-70b,cot,639,99211.8,CPU-intensive
64,2026-07-15 16:03:28,1,1,31,11,702,5.3,1.0,1,0,llama-70b,cot,747,42127.2,CPU-intensive
65,2026-07-15 16:05:10,1,1,29,11,689,5.3,1.0,1,0,llama-70b,cot,614,44362.0,CPU-intensive
66,2026-07-15 16:06:55,1,1,31,11,641,5.4,1.0,1,0,llama-70b,cot,648,69897.3,CPU-intensive
67,2026-07-15 16:09:05,1,1,32,11,618,5.6,1.0,1,0,llama-70b,cot,601,27721.0,CPU-intensive
