step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type
0,2026-07-10 04:58:59,3,3,12,110,292,230.5,1.0,3,0,llama-8b,history_5,212,1129.1,CPU-intensive
1,2026-07-10 05:00:01,3,3,229,34,259,71.3,1.0,3,0,llama-8b,history_5,245,574.6,CPU-intensive
2,2026-07-10 05:01:02,3,3,187,33,200,45.0,1.0,3,0,llama-8b,history_5,278,2440.4,CPU-intensive
3,2026-07-10 05:02:05,3,3,151,34,205,84.3,1.0,3,0,llama-8b,history_5,311,33637.0,CPU-intensive
4,2026-07-10 05:03:40,3,3,185,34,222,81.4,1.0,3,0,llama-8b,history_5,344,4589.4,CPU-intensive
5,2026-07-10 05:04:45,4,3,229,33,286,54.6,1.0,4,1,llama-8b,history_5,377,5072.4,CPU-intensive
6,2026-07-10 05:05:51,5,4,437,45,575,184.3,1.0,5,1,llama-8b,history_5,377,6089.5,CPU-intensive
7,2026-07-10 05:06:58,6,5,538,55,776,156.9,1.0,6,1,llama-8b,history_5,377,7267.3,CPU-intensive
8,2026-07-10 05:08:06,7,6,544,66,746,55.4,1.0,7,1,llama-8b,history_5,377,1304.9,CPU-intensive
9,2026-07-10 05:09:08,7,7,503,77,639,56.0,1.0,7,0,llama-8b,history_5,377,3646.8,CPU-intensive
10,2026-07-10 05:10:12,8,7,522,78,727,182.7,1.0,8,1,llama-8b,history_5,377,438.4,CPU-intensive
11,2026-07-10 05:11:14,8,8,447,89,686,64.4,1.0,8,0,llama-8b,history_5,377,585.7,CPU-intensive
12,2026-07-10 05:12:15,9,8,458,88,561,79.4,1.0,9,1,llama-8b,history_5,377,479.3,CPU-intensive
13,2026-07-10 05:13:16,10,9,438,99,577,92.1,1.0,10,1,llama-8b,history_5,377,524.8,CPU-intensive
14,2026-07-10 05:14:17,10,10,458,111,575,36.6,1.0,10,0,llama-8b,history_5,377,747.3,CPU-intensive
15,2026-07-10 05:15:19,10,10,511,110,590,36.3,1.0,10,0,llama-8b,history_5,377,446.4,CPU-intensive
16,2026-07-10 05:16:20,10,10,499,111,604,55.9,1.0,10,0,llama-8b,history_5,377,723.2,CPU-intensive
17,2026-07-10 05:17:21,10,10,534,111,729,44.4,1.0,10,0,llama-8b,history_5,377,1919.2,CPU-intensive
18,2026-07-10 05:18:23,11,10,515,110,760,70.4,1.0,11,1,llama-8b,history_5,377,456.6,CPU-intensive
19,2026-07-10 05:19:25,12,11,493,122,763,182.9,1.0,12,1,llama-8b,history_5,377,457.3,CPU-intensive
20,2026-07-10 05:20:26,13,12,533,132,735,71.4,1.0,13,1,llama-8b,history_5,377,415.8,CPU-intensive
21,2026-07-10 05:21:27,13,13,502,143,718,193.0,1.0,13,0,llama-8b,history_5,377,591.8,CPU-intensive
22,2026-07-10 05:22:28,14,13,455,143,623,150.6,1.0,14,1,llama-8b,history_5,377,460.8,CPU-intensive
23,2026-07-10 05:23:30,13,14,447,154,559,109.2,1.0,13,1,llama-8b,history_5,377,478.0,CPU-intensive
24,2026-07-10 05:24:31,14,13,472,143,569,36.1,1.0,14,1,llama-8b,history_5,377,694.1,CPU-intensive
25,2026-07-10 05:25:32,13,14,445,154,640,75.8,1.0,13,1,llama-8b,history_5,377,5158.7,CPU-intensive
26,2026-07-10 05:26:38,14,13,502,144,640,45.9,1.0,14,1,llama-8b,history_5,377,423.4,CPU-intensive
27,2026-07-10 05:27:39,14,14,404,155,688,35.9,1.0,14,0,llama-8b,history_5,377,1539.9,CPU-intensive
28,2026-07-10 05:28:41,13,14,473,155,545,37.9,1.0,13,1,llama-8b,history_5,377,476.5,CPU-intensive
29,2026-07-10 05:29:42,14,13,484,143,550,61.8,1.0,14,1,llama-8b,history_5,377,770.6,CPU-intensive
30,2026-07-10 05:30:44,13,14,494,155,643,66.7,1.0,13,1,llama-8b,history_5,377,565.4,CPU-intensive
31,2026-07-10 05:31:45,14,13,381,143,592,38.0,1.0,14,1,llama-8b,history_5,377,530.9,CPU-intensive
32,2026-07-10 05:32:46,13,14,334,154,443,49.6,1.0,13,1,llama-8b,history_5,377,492.5,CPU-intensive
33,2026-07-10 05:33:48,14,13,344,143,442,35.7,1.0,14,1,llama-8b,history_5,377,505.9,CPU-intensive
34,2026-07-10 05:34:49,13,14,324,154,401,95.3,1.0,13,1,llama-8b,history_5,377,440.8,CPU-intensive
35,2026-07-10 05:35:50,14,13,248,143,378,36.8,1.0,14,1,llama-8b,history_5,377,464.9,CPU-intensive
36,2026-07-10 05:36:51,13,14,328,156,296,72.5,1.0,13,1,llama-8b,history_5,377,422.6,CPU-intensive
37,2026-07-10 05:37:52,14,13,337,145,381,80.8,1.0,14,1,llama-8b,history_5,377,619.9,CPU-intensive
38,2026-07-10 05:38:54,13,14,321,154,340,35.9,1.0,13,1,llama-8b,history_5,377,483.0,CPU-intensive
39,2026-07-10 05:39:55,14,13,385,143,358,56.4,1.0,14,1,llama-8b,history_5,377,425.5,CPU-intensive
40,2026-07-10 05:40:56,13,14,477,154,451,36.1,1.0,13,1,llama-8b,history_5,377,471.7,CPU-intensive
41,2026-07-10 05:41:57,14,13,415,143,623,104.4,1.0,14,1,llama-8b,history_5,377,549.4,CPU-intensive
42,2026-07-10 05:42:58,13,14,470,155,518,194.1,1.0,13,1,llama-8b,history_5,377,465.6,CPU-intensive
43,2026-07-10 05:44:00,14,13,406,145,548,38.2,1.0,14,1,llama-8b,history_5,377,454.4,CPU-intensive
44,2026-07-10 05:45:01,13,14,409,154,499,46.5,1.0,13,1,llama-8b,history_5,377,446.4,CPU-intensive
45,2026-07-10 05:46:02,14,13,436,144,517,36.5,1.0,14,1,llama-8b,history_5,377,526.8,CPU-intensive
46,2026-07-10 05:47:03,13,14,400,155,471,72.2,1.0,13,1,llama-8b,history_5,377,422.2,CPU-intensive
47,2026-07-10 05:48:04,14,13,468,144,503,35.7,1.0,14,1,llama-8b,history_5,377,525.1,CPU-intensive
48,2026-07-10 05:49:05,13,14,464,156,605,40.9,1.0,13,1,llama-8b,history_5,377,521.3,CPU-intensive
49,2026-07-10 05:50:07,14,13,510,143,621,36.0,1.0,14,1,llama-8b,history_5,377,457.7,CPU-intensive
50,2026-07-10 05:51:08,13,14,465,154,646,35.7,1.0,13,1,llama-8b,history_5,377,467.7,CPU-intensive
