step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type
0,2026-07-16 03:17:23,3,3,28,33,960,95.3,1.0,3,0,mistral-small4,cot,251,1062.9,CPU-intensive
1,2026-07-16 03:18:25,3,3,590,33,1022,107.7,1.0,3,0,mistral-small4,cot,255,642.2,CPU-intensive
2,2026-07-16 03:19:26,3,3,633,33,1122,144.1,1.0,3,0,mistral-small4,cot,255,729.9,CPU-intensive
3,2026-07-16 03:20:28,14,3,699,33,1096,685.1,1.0,14,1,mistral-small4,cot,256,780.2,CPU-intensive
4,2026-07-16 03:21:31,14,14,631,154,905,42.4,1.0,14,0,mistral-small4,cot,255,1411.3,CPU-intensive
5,2026-07-16 03:22:33,14,14,597,154,703,37.3,1.0,14,0,mistral-small4,cot,255,977.0,CPU-intensive
6,2026-07-16 03:23:34,14,14,523,154,572,37.7,1.0,14,0,mistral-small4,cot,255,750.2,CPU-intensive
7,2026-07-16 03:24:36,14,14,529,154,486,110.1,1.0,14,0,mistral-small4,cot,256,2648.3,CPU-intensive
8,2026-07-16 03:25:39,14,14,406,154,458,51.9,1.0,14,0,mistral-small4,cot,367,2864.4,CPU-intensive
9,2026-07-16 03:26:42,14,14,414,154,488,96.3,1.0,14,0,mistral-small4,cot,255,757.9,CPU-intensive
10,2026-07-16 03:27:44,14,14,418,154,515,38.5,1.0,14,0,mistral-small4,cot,255,689.4,CPU-intensive
11,2026-07-16 03:28:45,14,14,455,154,592,37.9,1.0,14,0,mistral-small4,cot,255,655.5,CPU-intensive
12,2026-07-16 03:29:46,14,14,477,154,786,68.4,1.0,14,0,mistral-small4,cot,255,879.5,CPU-intensive
13,2026-07-16 03:30:48,14,14,588,154,1041,57.5,1.0,14,0,mistral-small4,cot,256,2281.7,CPU-intensive
14,2026-07-16 03:31:51,14,14,715,154,1258,45.4,1.0,14,0,mistral-small4,cot,391,2915.4,CPU-intensive
15,2026-07-16 03:32:54,14,14,700,154,1359,39.3,1.0,14,0,mistral-small4,cot,256,691.7,CPU-intensive
16,2026-07-16 03:33:56,14,14,771,154,1406,40.1,1.0,14,0,mistral-small4,cot,256,756.8,CPU-intensive
17,2026-07-16 03:34:57,14,14,813,154,1405,76.0,1.0,14,0,mistral-small4,cot,256,516.1,CPU-intensive
18,2026-07-16 03:35:58,14,14,780,154,1396,85.5,1.0,14,0,mistral-small4,cot,256,761.0,CPU-intensive
19,2026-07-16 03:37:00,14,14,801,154,1411,41.3,1.0,14,0,mistral-small4,cot,256,1217.9,CPU-intensive
20,2026-07-16 03:38:01,14,14,765,154,1437,107.1,1.0,14,0,mistral-small4,cot,257,736.6,CPU-intensive
21,2026-07-16 03:39:03,14,14,792,154,1392,38.6,1.0,14,0,mistral-small4,cot,256,647.4,CPU-intensive
22,2026-07-16 03:40:04,14,14,738,154,1242,68.0,1.0,14,0,mistral-small4,cot,256,723.2,CPU-intensive
