step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
0,2026-07-17 23:12:16,1,3,8,88,960,5.3,1.0,1,1,gpt-oss-120b,zero_shot,565,7770.466427318752,CPU-intensive,0
1,2026-07-17 23:13:25,1,1,16,11,1022,5.3,1.0,1,0,gpt-oss-120b,zero_shot,492,6914.585262071341,CPU-intensive,0
2,2026-07-17 23:14:32,1,1,18,12,1122,5.4,1.0,1,0,gpt-oss-120b,zero_shot,406,5785.790561698377,CPU-intensive,0
3,2026-07-17 23:15:38,1,1,18,11,1096,5.2,1.0,1,0,gpt-oss-120b,zero_shot,512,8905.271240044385,CPU-intensive,0
4,2026-07-17 23:16:47,1,1,17,11,905,5.3,1.0,1,0,gpt-oss-120b,zero_shot,379,8632.72127462551,CPU-intensive,0
5,2026-07-17 23:17:56,1,1,13,11,703,5.3,1.0,1,0,gpt-oss-120b,zero_shot,414,30408.441667910665,CPU-intensive,0
6,2026-07-17 23:19:27,1,1,30,11,572,5.2,1.0,1,0,gpt-oss-120b,zero_shot,336,252.50493874773383,CPU-intensive,0
7,2026-07-17 23:20:27,1,1,9,12,486,7.2,1.0,1,0,gpt-oss-120b,zero_shot,331,249.24316676333547,CPU-intensive,0
8,2026-07-17 23:21:28,1,1,9,12,458,5.2,1.0,1,0,gpt-oss-120b,zero_shot,332,233.5905651561916,CPU-intensive,0
9,2026-07-17 23:22:28,1,1,10,11,488,5.2,1.0,1,0,gpt-oss-120b,zero_shot,414,442.56342481821775,CPU-intensive,0
10,2026-07-17 23:23:29,1,1,11,11,515,5.4,1.0,1,0,gpt-oss-120b,zero_shot,527,403.4506441093981,CPU-intensive,0
11,2026-07-17 23:24:30,1,1,16,11,592,5.2,1.0,1,0,gpt-oss-120b,zero_shot,338,246.70564383268356,CPU-intensive,0
12,2026-07-17 23:25:30,1,1,26,11,786,5.2,1.0,1,0,gpt-oss-120b,zero_shot,332,292.85735404118896,CPU-intensive,0
13,2026-07-17 23:26:31,1,1,30,11,1041,5.8,1.0,1,0,gpt-oss-120b,zero_shot,358,408.1334788352251,CPU-intensive,0
14,2026-07-17 23:27:31,1,1,36,12,1258,5.5,1.0,1,0,gpt-oss-120b,zero_shot,347,299.7065861709416,CPU-intensive,0
15,2026-07-17 23:28:32,1,1,37,12,1359,5.9,1.0,1,0,gpt-oss-120b,zero_shot,368,360.2823009714484,CPU-intensive,0
16,2026-07-17 23:29:33,1,1,38,12,1406,5.3,1.0,1,0,gpt-oss-120b,zero_shot,409,276.3722538948059,CPU-intensive,0
17,2026-07-17 23:30:33,1,1,35,11,1405,5.3,1.0,1,0,gpt-oss-120b,zero_shot,341,260.62330417335033,CPU-intensive,0
18,2026-07-17 23:31:34,1,1,33,11,1396,5.4,1.0,1,0,gpt-oss-120b,zero_shot,353,353.69208874180913,CPU-intensive,0
19,2026-07-17 23:32:34,1,1,30,11,1411,5.3,1.0,1,0,gpt-oss-120b,zero_shot,443,312.7227299846709,CPU-intensive,0
20,2026-07-17 23:33:35,1,1,29,11,1437,5.3,1.0,1,0,gpt-oss-120b,zero_shot,427,470.08061688393354,CPU-intensive,0
21,2026-07-17 23:34:36,1,1,22,11,1392,6.0,1.0,1,0,gpt-oss-120b,zero_shot,446,538.2208949886262,CPU-intensive,0
22,2026-07-17 23:35:36,1,1,19,11,1242,5.3,1.0,1,0,gpt-oss-120b,zero_shot,367,277.86733815446496,CPU-intensive,0
