step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type
0,2026-07-13 17:56:19,3,3,8,90,292,90.6,1.0,3,0,mistral-small4,domain,293,985.8,CPU-intensive
1,2026-07-13 17:57:21,3,3,149,33,259,66.9,1.0,3,0,mistral-small4,domain,294,545.1,CPU-intensive
2,2026-07-13 17:58:22,3,3,154,33,200,78.2,1.0,3,0,mistral-small4,domain,294,436.3,CPU-intensive
3,2026-07-13 17:59:23,3,3,111,34,205,111.3,1.0,3,0,mistral-small4,domain,295,763.3,CPU-intensive
4,2026-07-13 18:00:25,3,3,104,33,222,106.3,1.0,3,0,mistral-small4,domain,295,471.2,CPU-intensive
5,2026-07-13 18:01:26,3,3,129,33,286,93.8,1.0,3,0,mistral-small4,domain,294,850.9,CPU-intensive
6,2026-07-13 18:02:28,3,3,316,34,575,100.8,1.0,3,0,mistral-small4,domain,296,1153.3,CPU-intensive
7,2026-07-13 18:03:30,3,3,370,33,776,105.4,1.0,3,0,mistral-small4,domain,296,1271.9,CPU-intensive
8,2026-07-13 18:04:32,3,3,401,34,746,98.8,1.0,3,0,mistral-small4,domain,295,1654.2,CPU-intensive
9,2026-07-13 18:05:34,3,3,367,34,639,109.2,1.0,3,0,mistral-small4,domain,296,935.1,CPU-intensive
10,2026-07-13 18:06:36,3,3,379,35,727,125.4,1.0,3,0,mistral-small4,domain,296,475.8,CPU-intensive
11,2026-07-13 18:07:38,3,3,373,33,686,90.3,1.0,3,0,mistral-small4,domain,295,427.4,CPU-intensive
12,2026-07-13 18:08:39,3,3,336,33,561,70.5,1.0,3,0,mistral-small4,domain,295,464.9,CPU-intensive
13,2026-07-13 18:09:40,4,3,304,33,577,142.5,1.0,4,1,mistral-small4,domain,296,446.3,CPU-intensive
14,2026-07-13 18:10:42,4,4,287,44,575,118.0,1.0,4,0,mistral-small4,domain,295,453.6,CPU-intensive
15,2026-07-13 18:11:43,4,4,303,45,590,81.6,1.0,4,0,mistral-small4,domain,294,413.8,CPU-intensive
16,2026-07-13 18:12:44,4,4,329,44,604,91.1,1.0,4,0,mistral-small4,domain,294,956.1,CPU-intensive
17,2026-07-13 18:13:46,4,4,398,44,729,109.4,1.0,4,0,mistral-small4,domain,295,468.1,CPU-intensive
18,2026-07-13 18:14:47,4,4,411,44,760,75.7,1.0,4,0,mistral-small4,domain,295,467.0,CPU-intensive
19,2026-07-13 18:15:48,5,4,436,44,763,172.7,1.0,5,1,mistral-small4,domain,296,485.2,CPU-intensive
20,2026-07-13 18:16:50,5,5,414,55,735,90.7,1.0,5,0,mistral-small4,domain,294,550.3,CPU-intensive
21,2026-07-13 18:17:51,5,5,367,55,718,62.2,1.0,5,0,mistral-small4,domain,294,1472.3,CPU-intensive
22,2026-07-13 18:18:53,5,5,354,56,623,55.6,1.0,5,0,mistral-small4,domain,294,430.8,CPU-intensive
